path,targets,label
simpsons_dataset\bart_simpson\pic_0863.jpg,2,bart_simpson
simpsons_dataset\apu_nahasapeemapetilon\pic_0025.jpg,1,apu_nahasapeemapetilon
simpsons_dataset\marge_simpson\pic_1260.jpg,9,marge_simpson
simpsons_dataset\marge_simpson\pic_0435.jpg,9,marge_simpson
simpsons_dataset\ned_flanders\pic_1039.jpg,12,ned_flanders
simpsons_dataset\bart_simpson\pic_0426.jpg,2,bart_simpson
simpsons_dataset\ned_flanders\pic_1419.jpg,12,ned_flanders
simpsons_dataset\milhouse_van_houten\pic_0472.jpg,10,milhouse_van_houten
simpsons_dataset\chief_wiggum\pic_0433.jpg,4,chief_wiggum
simpsons_dataset\lisa_simpson\pic_0737.jpg,8,lisa_simpson
simpsons_dataset\chief_wiggum\pic_0679.jpg,4,chief_wiggum
simpsons_dataset\homer_simpson\pic_1376.jpg,6,homer_simpson
simpsons_dataset\charles_montgomery_burns\pic_0211.jpg,3,charles_montgomery_burns
simpsons_dataset\milhouse_van_houten\pic_0498.jpg,10,milhouse_van_houten
simpsons_dataset\moe_szyslak\pic_0827.jpg,11,moe_szyslak
simpsons_dataset\homer_simpson\pic_0049.jpg,6,homer_simpson
simpsons_dataset\lisa_simpson\pic_1195.jpg,8,lisa_simpson
simpsons_dataset\principal_skinner\pic_0186.jpg,13,principal_skinner
simpsons_dataset\bart_simpson\pic_0509.jpg,2,bart_simpson
simpsons_dataset\bart_simpson\pic_0373.jpg,2,bart_simpson
simpsons_dataset\moe_szyslak\pic_0022.jpg,11,moe_szyslak
simpsons_dataset\chief_wiggum\pic_0473.jpg,4,chief_wiggum
simpsons_dataset\abraham_grampa_simpson\pic_0355.jpg,0,abraham_grampa_simpson
simpsons_dataset\principal_skinner\pic_0766.jpg,13,principal_skinner
simpsons_dataset\ned_flanders\pic_0359.jpg,12,ned_flanders
simpsons_dataset\homer_simpson\pic_0888.jpg,6,homer_simpson
simpsons_dataset\krusty_the_clown\pic_0603.jpg,7,krusty_the_clown
simpsons_dataset\charles_montgomery_burns\pic_0220.jpg,3,charles_montgomery_burns
simpsons_dataset\charles_montgomery_burns\pic_0677.jpg,3,charles_montgomery_burns
simpsons_dataset\sideshow_bob\pic_0747.jpg,14,sideshow_bob
simpsons_dataset\krusty_the_clown\pic_0977.jpg,7,krusty_the_clown
simpsons_dataset\abraham_grampa_simpson\pic_0790.jpg,0,abraham_grampa_simpson
simpsons_dataset\chief_wiggum\pic_0349.jpg,4,chief_wiggum
simpsons_dataset\moe_szyslak\pic_1417.jpg,11,moe_szyslak
simpsons_dataset\bart_simpson\pic_0023.jpg,2,bart_simpson
simpsons_dataset\apu_nahasapeemapetilon\pic_0088.jpg,1,apu_nahasapeemapetilon
simpsons_dataset\krusty_the_clown\pic_1146.jpg,7,krusty_the_clown
simpsons_dataset\marge_simpson\pic_0253.jpg,9,marge_simpson
simpsons_dataset\krusty_the_clown\pic_0829.jpg,7,krusty_the_clown
simpsons_dataset\marge_simpson\pic_1154.jpg,9,marge_simpson
simpsons_dataset\ned_flanders\pic_0463.jpg,12,ned_flanders
simpsons_dataset\homer_simpson\pic_0159.jpg,6,homer_simpson
simpsons_dataset\sideshow_bob\pic_0834.jpg,14,sideshow_bob
simpsons_dataset\milhouse_van_houten\pic_0315.jpg,10,milhouse_van_houten
simpsons_dataset\krusty_the_clown\pic_0816.jpg,7,krusty_the_clown
simpsons_dataset\homer_simpson\pic_0338.jpg,6,homer_simpson
simpsons_dataset\bart_simpson\pic_0623.jpg,2,bart_simpson
simpsons_dataset\ned_flanders\pic_0543.jpg,12,ned_flanders
simpsons_dataset\krusty_the_clown\pic_0759.jpg,7,krusty_the_clown
simpsons_dataset\moe_szyslak\pic_0449.jpg,11,moe_szyslak
simpsons_dataset\homer_simpson\pic_1593.jpg,6,homer_simpson
simpsons_dataset\krusty_the_clown\pic_0873.jpg,7,krusty_the_clown
simpsons_dataset\lisa_simpson\pic_1210.jpg,8,lisa_simpson
simpsons_dataset\homer_simpson\pic_0490.jpg,6,homer_simpson
simpsons_dataset\lisa_simpson\pic_0047.jpg,8,lisa_simpson
simpsons_dataset\lisa_simpson\pic_0367.jpg,8,lisa_simpson
simpsons_dataset\charles_montgomery_burns\pic_0244.jpg,3,charles_montgomery_burns
simpsons_dataset\charles_montgomery_burns\pic_0312.jpg,3,charles_montgomery_burns
simpsons_dataset\moe_szyslak\pic_1060.jpg,11,moe_szyslak
simpsons_dataset\abraham_grampa_simpson\pic_0094.jpg,0,abraham_grampa_simpson
simpsons_dataset\sideshow_bob\pic_0550.jpg,14,sideshow_bob
simpsons_dataset\lisa_simpson\pic_1290.jpg,8,lisa_simpson
simpsons_dataset\homer_simpson\pic_0115.jpg,6,homer_simpson
simpsons_dataset\apu_nahasapeemapetilon\pic_0216.jpg,1,apu_nahasapeemapetilon
simpsons_dataset\milhouse_van_houten\pic_0887.jpg,10,milhouse_van_houten
simpsons_dataset\ned_flanders\pic_1181.jpg,12,ned_flanders
simpsons_dataset\bart_simpson\pic_0978.jpg,2,bart_simpson
simpsons_dataset\moe_szyslak\pic_0211.jpg,11,moe_szyslak
simpsons_dataset\ned_flanders\pic_0854.jpg,12,ned_flanders
simpsons_dataset\principal_skinner\pic_0335.jpg,13,principal_skinner
simpsons_dataset\bart_simpson\pic_1102.jpg,2,bart_simpson
simpsons_dataset\abraham_grampa_simpson\pic_0666.jpg,0,abraham_grampa_simpson
simpsons_dataset\ned_flanders\pic_0118.jpg,12,ned_flanders
simpsons_dataset\chief_wiggum\pic_0275.jpg,4,chief_wiggum
simpsons_dataset\ned_flanders\pic_0365.jpg,12,ned_flanders
simpsons_dataset\chief_wiggum\pic_0718.jpg,4,chief_wiggum
simpsons_dataset\charles_montgomery_burns\pic_0207.jpg,3,charles_montgomery_burns
simpsons_dataset\apu_nahasapeemapetilon\pic_0117.jpg,1,apu_nahasapeemapetilon
simpsons_dataset\apu_nahasapeemapetilon\pic_0202.jpg,1,apu_nahasapeemapetilon
simpsons_dataset\principal_skinner\pic_0850.jpg,13,principal_skinner
simpsons_dataset\ned_flanders\pic_0094.jpg,12,ned_flanders
simpsons_dataset\lisa_simpson\pic_0040.jpg,8,lisa_simpson
simpsons_dataset\charles_montgomery_burns\pic_0201.jpg,3,charles_montgomery_burns
simpsons_dataset\ned_flanders\pic_0749.jpg,12,ned_flanders
simpsons_dataset\moe_szyslak\pic_0924.jpg,11,moe_szyslak
simpsons_dataset\abraham_grampa_simpson\pic_0858.jpg,0,abraham_grampa_simpson
simpsons_dataset\abraham_grampa_simpson\pic_0281.jpg,0,abraham_grampa_simpson
simpsons_dataset\moe_szyslak\pic_0038.jpg,11,moe_szyslak
simpsons_dataset\principal_skinner\pic_0046.jpg,13,principal_skinner
simpsons_dataset\moe_szyslak\pic_0375.jpg,11,moe_szyslak
simpsons_dataset\homer_simpson\pic_1208.jpg,6,homer_simpson
simpsons_dataset\milhouse_van_houten\pic_0876.jpg,10,milhouse_van_houten
simpsons_dataset\milhouse_van_houten\pic_0177.jpg,10,milhouse_van_houten
simpsons_dataset\abraham_grampa_simpson\pic_0905.jpg,0,abraham_grampa_simpson
simpsons_dataset\chief_wiggum\pic_0254.jpg,4,chief_wiggum
simpsons_dataset\ned_flanders\pic_0839.jpg,12,ned_flanders
simpsons_dataset\krusty_the_clown\pic_0990.jpg,7,krusty_the_clown
simpsons_dataset\bart_simpson\pic_0435.jpg,2,bart_simpson
simpsons_dataset\krusty_the_clown\pic_0821.jpg,7,krusty_the_clown
simpsons_dataset\moe_szyslak\pic_0589.jpg,11,moe_szyslak
simpsons_dataset\homer_simpson\pic_0718.jpg,6,homer_simpson
simpsons_dataset\lisa_simpson\pic_0137.jpg,8,lisa_simpson
simpsons_dataset\krusty_the_clown\pic_0172.jpg,7,krusty_the_clown
simpsons_dataset\ned_flanders\pic_0859.jpg,12,ned_flanders
simpsons_dataset\ned_flanders\pic_1158.jpg,12,ned_flanders
simpsons_dataset\ned_flanders\pic_0476.jpg,12,ned_flanders
simpsons_dataset\lisa_simpson\pic_0645.jpg,8,lisa_simpson
simpsons_dataset\ned_flanders\pic_1201.jpg,12,ned_flanders
simpsons_dataset\bart_simpson\pic_0767.jpg,2,bart_simpson
simpsons_dataset\milhouse_van_houten\pic_0501.jpg,10,milhouse_van_houten
simpsons_dataset\ned_flanders\pic_0852.jpg,12,ned_flanders
simpsons_dataset\homer_simpson\pic_1321.jpg,6,homer_simpson
simpsons_dataset\moe_szyslak\pic_0122.jpg,11,moe_szyslak
simpsons_dataset\bart_simpson\pic_1198.jpg,2,bart_simpson
simpsons_dataset\moe_szyslak\pic_0244.jpg,11,moe_szyslak
simpsons_dataset\abraham_grampa_simpson\pic_0160.jpg,0,abraham_grampa_simpson
simpsons_dataset\sideshow_bob\pic_0540.jpg,14,sideshow_bob
simpsons_dataset\moe_szyslak\pic_1078.jpg,11,moe_szyslak
simpsons_dataset\marge_simpson\pic_0077.jpg,9,marge_simpson
simpsons_dataset\krusty_the_clown\pic_0778.jpg,7,krusty_the_clown
simpsons_dataset\bart_simpson\pic_1298.jpg,2,bart_simpson
simpsons_dataset\krusty_the_clown\pic_0311.jpg,7,krusty_the_clown
simpsons_dataset\comic_book_guy\pic_0406.jpg,5,comic_book_guy
simpsons_dataset\homer_simpson\pic_1481.jpg,6,homer_simpson
simpsons_dataset\abraham_grampa_simpson\pic_0288.jpg,0,abraham_grampa_simpson
simpsons_dataset\charles_montgomery_burns\pic_0574.jpg,3,charles_montgomery_burns
simpsons_dataset\moe_szyslak\pic_0684.jpg,11,moe_szyslak
simpsons_dataset\krusty_the_clown\pic_0001.jpg,7,krusty_the_clown
simpsons_dataset\abraham_grampa_simpson\pic_0600.jpg,0,abraham_grampa_simpson
simpsons_dataset\chief_wiggum\pic_0697.jpg,4,chief_wiggum
simpsons_dataset\marge_simpson\pic_0853.jpg,9,marge_simpson
simpsons_dataset\moe_szyslak\pic_1111.jpg,11,moe_szyslak
simpsons_dataset\krusty_the_clown\pic_1159.jpg,7,krusty_the_clown
simpsons_dataset\charles_montgomery_burns\pic_0965.jpg,3,charles_montgomery_burns
simpsons_dataset\krusty_the_clown\pic_0200.jpg,7,krusty_the_clown
simpsons_dataset\lisa_simpson\pic_1292.jpg,8,lisa_simpson
simpsons_dataset\homer_simpson\pic_1765.jpg,6,homer_simpson
simpsons_dataset\milhouse_van_houten\pic_0180.jpg,10,milhouse_van_houten
simpsons_dataset\principal_skinner\pic_0201.jpg,13,principal_skinner
simpsons_dataset\marge_simpson\pic_0625.jpg,9,marge_simpson
simpsons_dataset\comic_book_guy\pic_0398.jpg,5,comic_book_guy
simpsons_dataset\ned_flanders\pic_0384.jpg,12,ned_flanders
simpsons_dataset\principal_skinner\pic_0268.jpg,13,principal_skinner
simpsons_dataset\milhouse_van_houten\pic_0864.jpg,10,milhouse_van_houten
simpsons_dataset\bart_simpson\pic_1192.jpg,2,bart_simpson
simpsons_dataset\charles_montgomery_burns\pic_0355.jpg,3,charles_montgomery_burns
simpsons_dataset\principal_skinner\pic_0224.jpg,13,principal_skinner
simpsons_dataset\moe_szyslak\pic_1208.jpg,11,moe_szyslak
simpsons_dataset\homer_simpson\pic_0230.jpg,6,homer_simpson
simpsons_dataset\homer_simpson\pic_1299.jpg,6,homer_simpson
simpsons_dataset\homer_simpson\pic_0542.jpg,6,homer_simpson
simpsons_dataset\moe_szyslak\pic_0494.jpg,11,moe_szyslak
simpsons_dataset\krusty_the_clown\pic_0494.jpg,7,krusty_the_clown
simpsons_dataset\homer_simpson\pic_1250.jpg,6,homer_simpson
simpsons_dataset\apu_nahasapeemapetilon\pic_0444.jpg,1,apu_nahasapeemapetilon
simpsons_dataset\krusty_the_clown\pic_0733.jpg,7,krusty_the_clown
simpsons_dataset\milhouse_van_houten\pic_0388.jpg,10,milhouse_van_houten
simpsons_dataset\homer_simpson\pic_0334.jpg,6,homer_simpson
simpsons_dataset\homer_simpson\pic_2027.jpg,6,homer_simpson
simpsons_dataset\principal_skinner\pic_0137.jpg,13,principal_skinner
simpsons_dataset\ned_flanders\pic_0381.jpg,12,ned_flanders
simpsons_dataset\sideshow_bob\pic_0320.jpg,14,sideshow_bob
simpsons_dataset\principal_skinner\pic_0602.jpg,13,principal_skinner
simpsons_dataset\sideshow_bob\pic_0460.jpg,14,sideshow_bob
simpsons_dataset\charles_montgomery_burns\pic_0017.jpg,3,charles_montgomery_burns
simpsons_dataset\ned_flanders\pic_0288.jpg,12,ned_flanders
simpsons_dataset\lisa_simpson\pic_0277.jpg,8,lisa_simpson
simpsons_dataset\comic_book_guy\pic_0237.jpg,5,comic_book_guy
simpsons_dataset\abraham_grampa_simpson\pic_0713.jpg,0,abraham_grampa_simpson
simpsons_dataset\moe_szyslak\pic_0366.jpg,11,moe_szyslak
simpsons_dataset\bart_simpson\pic_0568.jpg,2,bart_simpson
simpsons_dataset\homer_simpson\pic_0446.jpg,6,homer_simpson
simpsons_dataset\bart_simpson\pic_0077.jpg,2,bart_simpson
simpsons_dataset\homer_simpson\pic_1163.jpg,6,homer_simpson
simpsons_dataset\homer_simpson\pic_1818.jpg,6,homer_simpson
simpsons_dataset\moe_szyslak\pic_0248.jpg,11,moe_szyslak
simpsons_dataset\principal_skinner\pic_0277.jpg,13,principal_skinner
simpsons_dataset\homer_simpson\pic_1945.jpg,6,homer_simpson
simpsons_dataset\homer_simpson\pic_0498.jpg,6,homer_simpson
simpsons_dataset\krusty_the_clown\pic_0964.jpg,7,krusty_the_clown
simpsons_dataset\lisa_simpson\pic_0656.jpg,8,lisa_simpson
simpsons_dataset\lisa_simpson\pic_1110.jpg,8,lisa_simpson
simpsons_dataset\moe_szyslak\pic_1038.jpg,11,moe_szyslak
simpsons_dataset\apu_nahasapeemapetilon\pic_0420.jpg,1,apu_nahasapeemapetilon
simpsons_dataset\apu_nahasapeemapetilon\pic_0587.jpg,1,apu_nahasapeemapetilon
simpsons_dataset\lisa_simpson\pic_0065.jpg,8,lisa_simpson
simpsons_dataset\krusty_the_clown\pic_0976.jpg,7,krusty_the_clown
simpsons_dataset\homer_simpson\pic_1093.jpg,6,homer_simpson
simpsons_dataset\principal_skinner\pic_1084.jpg,13,principal_skinner
simpsons_dataset\apu_nahasapeemapetilon\pic_0326.jpg,1,apu_nahasapeemapetilon
simpsons_dataset\principal_skinner\pic_0349.jpg,13,principal_skinner
simpsons_dataset\homer_simpson\pic_1253.jpg,6,homer_simpson
simpsons_dataset\charles_montgomery_burns\pic_0030.jpg,3,charles_montgomery_burns
simpsons_dataset\ned_flanders\pic_0977.jpg,12,ned_flanders
simpsons_dataset\marge_simpson\pic_1195.jpg,9,marge_simpson
simpsons_dataset\moe_szyslak\pic_1433.jpg,11,moe_szyslak
simpsons_dataset\bart_simpson\pic_0111.jpg,2,bart_simpson
simpsons_dataset\bart_simpson\pic_0447.jpg,2,bart_simpson
simpsons_dataset\lisa_simpson\pic_0616.jpg,8,lisa_simpson
simpsons_dataset\ned_flanders\pic_0897.jpg,12,ned_flanders
simpsons_dataset\marge_simpson\pic_0691.jpg,9,marge_simpson
simpsons_dataset\moe_szyslak\pic_0573.jpg,11,moe_szyslak
simpsons_dataset\krusty_the_clown\pic_0201.jpg,7,krusty_the_clown
simpsons_dataset\apu_nahasapeemapetilon\pic_0551.jpg,1,apu_nahasapeemapetilon
simpsons_dataset\ned_flanders\pic_1415.jpg,12,ned_flanders
simpsons_dataset\homer_simpson\pic_0999.jpg,6,homer_simpson
simpsons_dataset\chief_wiggum\pic_0451.jpg,4,chief_wiggum
simpsons_dataset\lisa_simpson\pic_1258.jpg,8,lisa_simpson
simpsons_dataset\principal_skinner\pic_0856.jpg,13,principal_skinner
simpsons_dataset\krusty_the_clown\pic_1109.jpg,7,krusty_the_clown
simpsons_dataset\krusty_the_clown\pic_0022.jpg,7,krusty_the_clown
simpsons_dataset\comic_book_guy\pic_0345.jpg,5,comic_book_guy
simpsons_dataset\homer_simpson\pic_1660.jpg,6,homer_simpson
simpsons_dataset\chief_wiggum\pic_0506.jpg,4,chief_wiggum
simpsons_dataset\chief_wiggum\pic_0332.jpg,4,chief_wiggum
simpsons_dataset\moe_szyslak\pic_0036.jpg,11,moe_szyslak
simpsons_dataset\homer_simpson\pic_1860.jpg,6,homer_simpson
simpsons_dataset\chief_wiggum\pic_0353.jpg,4,chief_wiggum
simpsons_dataset\moe_szyslak\pic_0029.jpg,11,moe_szyslak
simpsons_dataset\bart_simpson\pic_0332.jpg,2,bart_simpson
simpsons_dataset\abraham_grampa_simpson\pic_0628.jpg,0,abraham_grampa_simpson
simpsons_dataset\marge_simpson\pic_0952.jpg,9,marge_simpson
simpsons_dataset\homer_simpson\pic_0360.jpg,6,homer_simpson
simpsons_dataset\charles_montgomery_burns\pic_0500.jpg,3,charles_montgomery_burns
simpsons_dataset\bart_simpson\pic_1008.jpg,2,bart_simpson
simpsons_dataset\krusty_the_clown\pic_0516.jpg,7,krusty_the_clown
simpsons_dataset\bart_simpson\pic_0807.jpg,2,bart_simpson
simpsons_dataset\abraham_grampa_simpson\pic_0243.jpg,0,abraham_grampa_simpson
simpsons_dataset\bart_simpson\pic_1074.jpg,2,bart_simpson
simpsons_dataset\krusty_the_clown\pic_1005.jpg,7,krusty_the_clown
simpsons_dataset\krusty_the_clown\pic_0445.jpg,7,krusty_the_clown
simpsons_dataset\bart_simpson\pic_0559.jpg,2,bart_simpson
simpsons_dataset\chief_wiggum\pic_0324.jpg,4,chief_wiggum
simpsons_dataset\principal_skinner\pic_1136.jpg,13,principal_skinner
simpsons_dataset\milhouse_van_houten\pic_0099.jpg,10,milhouse_van_houten
simpsons_dataset\moe_szyslak\pic_1119.jpg,11,moe_szyslak
simpsons_dataset\krusty_the_clown\pic_1203.jpg,7,krusty_the_clown
simpsons_dataset\apu_nahasapeemapetilon\pic_0558.jpg,1,apu_nahasapeemapetilon
simpsons_dataset\ned_flanders\pic_0334.jpg,12,ned_flanders
simpsons_dataset\charles_montgomery_burns\pic_0957.jpg,3,charles_montgomery_burns
simpsons_dataset\moe_szyslak\pic_0319.jpg,11,moe_szyslak
simpsons_dataset\abraham_grampa_simpson\pic_0868.jpg,0,abraham_grampa_simpson
simpsons_dataset\lisa_simpson\pic_1071.jpg,8,lisa_simpson
simpsons_dataset\homer_simpson\pic_1841.jpg,6,homer_simpson
simpsons_dataset\moe_szyslak\pic_0342.jpg,11,moe_szyslak
simpsons_dataset\ned_flanders\pic_0805.jpg,12,ned_flanders
simpsons_dataset\homer_simpson\pic_1951.jpg,6,homer_simpson
simpsons_dataset\apu_nahasapeemapetilon\pic_0107.jpg,1,apu_nahasapeemapetilon
simpsons_dataset\moe_szyslak\pic_1232.jpg,11,moe_szyslak
simpsons_dataset\krusty_the_clown\pic_0106.jpg,7,krusty_the_clown
simpsons_dataset\abraham_grampa_simpson\pic_0638.jpg,0,abraham_grampa_simpson
simpsons_dataset\comic_book_guy\pic_0000.jpg,5,comic_book_guy
simpsons_dataset\apu_nahasapeemapetilon\pic_0063.jpg,1,apu_nahasapeemapetilon
simpsons_dataset\krusty_the_clown\pic_0424.jpg,7,krusty_the_clown
simpsons_dataset\homer_simpson\pic_0113.jpg,6,homer_simpson
simpsons_dataset\milhouse_van_houten\pic_0258.jpg,10,milhouse_van_houten
simpsons_dataset\moe_szyslak\pic_0110.jpg,11,moe_szyslak
simpsons_dataset\moe_szyslak\pic_0321.jpg,11,moe_szyslak
simpsons_dataset\ned_flanders\pic_0596.jpg,12,ned_flanders
simpsons_dataset\principal_skinner\pic_0807.jpg,13,principal_skinner
simpsons_dataset\charles_montgomery_burns\pic_0566.jpg,3,charles_montgomery_burns
simpsons_dataset\charles_montgomery_burns\pic_1070.jpg,3,charles_montgomery_burns
simpsons_dataset\abraham_grampa_simpson\pic_0540.jpg,0,abraham_grampa_simpson
simpsons_dataset\principal_skinner\pic_0470.jpg,13,principal_skinner
simpsons_dataset\comic_book_guy\pic_0257.jpg,5,comic_book_guy
simpsons_dataset\principal_skinner\pic_0806.jpg,13,principal_skinner
simpsons_dataset\comic_book_guy\pic_0318.jpg,5,comic_book_guy
simpsons_dataset\moe_szyslak\pic_1377.jpg,11,moe_szyslak
simpsons_dataset\chief_wiggum\pic_0012.jpg,4,chief_wiggum
simpsons_dataset\principal_skinner\pic_0343.jpg,13,principal_skinner
simpsons_dataset\principal_skinner\pic_0883.jpg,13,principal_skinner
simpsons_dataset\moe_szyslak\pic_1335.jpg,11,moe_szyslak
simpsons_dataset\lisa_simpson\pic_0863.jpg,8,lisa_simpson
simpsons_dataset\moe_szyslak\pic_1275.jpg,11,moe_szyslak
simpsons_dataset\lisa_simpson\pic_0946.jpg,8,lisa_simpson
simpsons_dataset\sideshow_bob\pic_0047.jpg,14,sideshow_bob
simpsons_dataset\principal_skinner\pic_0922.jpg,13,principal_skinner
simpsons_dataset\lisa_simpson\pic_0665.jpg,8,lisa_simpson
simpsons_dataset\principal_skinner\pic_0257.jpg,13,principal_skinner
simpsons_dataset\apu_nahasapeemapetilon\pic_0424.jpg,1,apu_nahasapeemapetilon
simpsons_dataset\moe_szyslak\pic_0083.jpg,11,moe_szyslak
simpsons_dataset\apu_nahasapeemapetilon\pic_0449.jpg,1,apu_nahasapeemapetilon
simpsons_dataset\bart_simpson\pic_0391.jpg,2,bart_simpson
simpsons_dataset\bart_simpson\pic_0760.jpg,2,bart_simpson
simpsons_dataset\principal_skinner\pic_0526.jpg,13,principal_skinner
simpsons_dataset\moe_szyslak\pic_0416.jpg,11,moe_szyslak
simpsons_dataset\bart_simpson\pic_0850.jpg,2,bart_simpson
simpsons_dataset\moe_szyslak\pic_0956.jpg,11,moe_szyslak
simpsons_dataset\charles_montgomery_burns\pic_1138.jpg,3,charles_montgomery_burns
simpsons_dataset\chief_wiggum\pic_0649.jpg,4,chief_wiggum
simpsons_dataset\bart_simpson\pic_0889.jpg,2,bart_simpson
simpsons_dataset\moe_szyslak\pic_0103.jpg,11,moe_szyslak
simpsons_dataset\homer_simpson\pic_1643.jpg,6,homer_simpson
simpsons_dataset\homer_simpson\pic_1828.jpg,6,homer_simpson
simpsons_dataset\charles_montgomery_burns\pic_0307.jpg,3,charles_montgomery_burns
simpsons_dataset\lisa_simpson\pic_0441.jpg,8,lisa_simpson
simpsons_dataset\bart_simpson\pic_0107.jpg,2,bart_simpson
simpsons_dataset\krusty_the_clown\pic_0428.jpg,7,krusty_the_clown
simpsons_dataset\homer_simpson\pic_0699.jpg,6,homer_simpson
simpsons_dataset\milhouse_van_houten\pic_0528.jpg,10,milhouse_van_houten
simpsons_dataset\homer_simpson\pic_2198.jpg,6,homer_simpson
simpsons_dataset\krusty_the_clown\pic_0397.jpg,7,krusty_the_clown
simpsons_dataset\ned_flanders\pic_0724.jpg,12,ned_flanders
simpsons_dataset\ned_flanders\pic_0661.jpg,12,ned_flanders
simpsons_dataset\homer_simpson\pic_1509.jpg,6,homer_simpson
simpsons_dataset\ned_flanders\pic_1142.jpg,12,ned_flanders
simpsons_dataset\chief_wiggum\pic_0330.jpg,4,chief_wiggum
simpsons_dataset\homer_simpson\pic_1328.jpg,6,homer_simpson
simpsons_dataset\marge_simpson\pic_0288.jpg,9,marge_simpson
simpsons_dataset\ned_flanders\pic_0434.jpg,12,ned_flanders
simpsons_dataset\homer_simpson\pic_1864.jpg,6,homer_simpson
simpsons_dataset\sideshow_bob\pic_0308.jpg,14,sideshow_bob
simpsons_dataset\lisa_simpson\pic_0273.jpg,8,lisa_simpson
simpsons_dataset\homer_simpson\pic_2123.jpg,6,homer_simpson
simpsons_dataset\chief_wiggum\pic_0661.jpg,4,chief_wiggum
simpsons_dataset\sideshow_bob\pic_0410.jpg,14,sideshow_bob
simpsons_dataset\ned_flanders\pic_1054.jpg,12,ned_flanders
simpsons_dataset\marge_simpson\pic_0042.jpg,9,marge_simpson
simpsons_dataset\principal_skinner\pic_1007.jpg,13,principal_skinner
simpsons_dataset\milhouse_van_houten\pic_0438.jpg,10,milhouse_van_houten
simpsons_dataset\marge_simpson\pic_1208.jpg,9,marge_simpson
simpsons_dataset\milhouse_van_houten\pic_0554.jpg,10,milhouse_van_houten
